vol,kod_kawasan,negeri,kawasan,uid,new_id,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,remark
15,P057,Perak,Parit Buntar,4630,461,YB Tuan Haji,Mohd Misbahul Munir bin Masduki,1963,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P057.jpg,
15,P058,Perak,Bagan Serai,4631,462,YB Datuk,Idris bin Ahmad,1963,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P058.jpg,
15,P059,Perak,Bukit Gantang,4635,463,YB Dato',Syed Abu Hussin bin Hafiz Syed Abdul Fasal,1960,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P059.jpg,
15,P060,Perak,Taiping,4105,362,YB Tuan,Wong Kah Woh,1980,male,chinese,PH,Timbalan Menteri Pendidikan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P060.jpg,
15,P061,Perak,Padang Rengas,4643,464,YB Kapten,Azahari bin Hasan,1974,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P061.jpg,
15,P062,Perak,Sungai Siput,4102,360,YB Tuan,Kesavan a/l Subramaniam,1972,male,indian,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P062.jpg,
15,P063,Perak,Tambun,1426,9,YAB Dato' Seri,Anwar bin Ibrahim,1947,male,bumiputera,PH,Perdana Menteri dan Menteri Kewangan,Ketua Majlis,https://www.parlimen.gov.my/images/webuser/ahli/2022/P063.png,
15,P064,Perak,Ipoh Timor,4657,465,YB Tuan,Lee Chuan How,1983,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P064.jpg,
15,P065,Perak,Ipoh Barat,3383,141,YB Tuan,M.Kulasegaran a/l V.Murugeson,1957,male,indian,PH,Timbalan Menteri di Jabatan Perdana Menteri (Undang-undang dan Reformasi Institusi),,https://www.parlimen.gov.my/images/webuser/ahli/2022/P065.png,
15,P066,Perak,Batu Gajah,3733,283,YB Tuan,Sivakumar a/l Varatharaju Naidu,1971,male,indian,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P066.png,
15,P067,Perak,Kuala Kangsar,4663,466,YB Datuk,Iskandar Dzulkarnain bin Abdul Khalid,1976,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P067.jpg,
15,P068,Perak,Beruas,4666,467,YB Dato',Ngeh Koo Ham,1961,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P068.jpg,
15,P069,Perak,Parit,4669,468,YB Tuan Haji,Muhammad Ismi bin Mat Taib,1974,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P069.jpg,
15,P070,Perak,Kampar,4674,469,YB Tuan,Chong Zhemin,1985,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P070.jpg,
15,P071,Perak,Gopeng,4678,470,YB Tuan,Tan Kar Hing,1982,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P071.jpg,
15,P072,Perak,Tapah,4683,471,YB Datuk Seri,Saravanan a/l Murugan,1968,male,indian,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P072.png,
15,P073,Perak,Pasir Salak,4688,472,YB Tuan Haji,Jamaludin bin Yahya,1971,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P073.jpg,
15,P074,Perak,Lumut,4691,473,YB Komander,Nordin bin Ahmad Ismail TLDM(Bersara),1965,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P074.jpeg,
15,P075,Perak,Bagan Datuk,4697,474,YAB Dato' Seri Dr.,Ahmad Zahid bin Hamidi,1953,male,bumiputera,BN,Timbalan Perdana Menteri dan Menteri Kemajuan Desa dan Wilayah,Timbalan Ketua Majlis,https://www.parlimen.gov.my/images/webuser/ahli/2022/YAB TPM 1.jpg,
15,P076,Perak,Teluk Intan,3376,139,YB Tuan,Nga Kor Ming,1972,male,chinese,PH,Menteri Perumahan Dan Kerajaan Tempatan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P076.png,
15,P077,Perak,Tanjong Malim,4126,364,YB Tuan,Chang Lih Kang,1980,male,chinese,PH,"Menteri Sains, Teknologi dan Inovasi",,https://www.parlimen.gov.my/images/webuser/ahli/2022/P077.jpg,
15,P078,Pahang,Cameron Highlands,4706,475,YB Dato' Dr.,Ramli bin Dato' Mohd Nor,1958,male,bumiputera,BN,,Timbalan Yang di-Pertua Dewan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2022/P078.jpg,
15,P079,Pahang,Lipis,4712,476,YB Dato' Sri,Abdul Rahman bin Haji Mohamad,1962,male,bumiputera,BN,Timbalan Menteri Sumber Manusia,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P079.png,
15,P080,Pahang,Raub,4713,477,YB Tuan,Chow Yu Hui,1983,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P080.jpg,
15,P081,Pahang,Jerantut,4719,478,YB Ir. Ts. Hj.,Khairil Nizam bin Khirudin,1979,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P081.jpg,
15,P082,Pahang,Indera Mahkota,4721,479,YB Dato' Sri,Saifuddin bin Abdullah,1961,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P082.png,
15,P083,Pahang,Kuantan,4725,480,YB Tuan,Wan Razali bin Wan Nor,1981,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P083.jpg,
15,P084,Pahang,Paya Besar,4730,481,YB Dato' Indera,Mohd Shahar bin Abdullah,1980,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P084.png,
15,P085,Pahang,Pekan,4731,482,YB Dato' Sri,Sh Mohmed Puzi bin Sh Ali,1957,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P085.png,
15,P086,Pahang,Maran,4738,483,YB Dato' Sri Dr. Haji,Ismail bin Abd. Muttalib,1954,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P086.jpg,
15,P087,Pahang,Kuala Krau,4741,484,YB Tuan,Kamal bin Ashaari,1970,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P087.jpg,
15,P088,Pahang,Temerloh,4745,485,YB Puan Hajah,Salamiah binti Mohd Nor,1964,female,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P088.jpg,
15,P089,Pahang,Bentong,4749,486,YB Puan,Young Syefura binti Othman,1989,female,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P089.jpg,
15,P090,Pahang,Bera,3061,82,YB Dato' Sri,Ismail Sabri bin Yaakob,1960,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/YB Bera.jpg,
15,P091,Pahang,Rompin,4756,487,YB Dato',Abdul Khalib bin Abdullah,1959,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P091.jpg,
15,P092,Selangor,Sabak Bernam,4759,488,YB Tuan,Kalam bin Salan,1965,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P092.jpg,
15,P093,Selangor,Sungai Besar,4763,489,YB Datuk,Muslimin bin Yahaya,1967,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P093.png,
15,P094,Selangor,Hulu Selangor,4770,490,YB Tuan Haji,Mohd Hasnizan bin Harun,1970,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P094.jpg,
15,P095,Selangor,Tanjong Karang,4773,491,YB Dato' Dr.,Zulkafperi bin Hanapi,1959,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P095.jpg,
15,P096,Selangor,Kuala Selangor,4778,492,YB Datuk Seri Haji Dr.,Dzulkefly bin Ahmad,1956,male,bumiputera,PH,Menteri Kesihatan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P096.png,
15,P097,Selangor,Selayang,3427,161,YB Tuan,William Leong Jee Keen,1957,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P097.png,
15,P098,Selangor,Gombak,4785,493,YAB Dato' Seri,Amirudin bin Shari,1980,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P098.png,
15,P099,Selangor,Ampang,4789,494,YB Puan Hajah,Rodziah binti Ismail,1964,female,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P099.jpg,
15,P100,Selangor,Pandan,3779,295,YB Dato' Seri,Mohd Rafizi bin Ramli,1977,male,bumiputera,PH,Menteri Ekonomi,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P100.png,
15,P101,Selangor,Hulu Langat,4799,495,YB Tuan,Mohd Sany bin Hamzan,1977,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P101.jpg,
15,P102,Selangor,Bangi,4810,496,YB Tuan,Syahredzan bin Johan,1983,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P102.jpg,
15,P103,Selangor,Puchong,4263,390,YB Puan,Yeo Bee Yin,1983,female,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P103.png,
15,P104,Selangor,Subang,3786,297,YB Tuan,Wong Chen,1969,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P104.jpg,
15,P105,Selangor,Petaling Jaya,4821,497,YB Tuan,Lee Chean Chung,1981,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P105.jpg,
15,P106,Selangor,Damansara,3436,166,YB Tuan,Gobind Singh Deo,1973,male,other,PH,Menteri Digital,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P106.png,
15,P107,Selangor,Sungai Buloh,4827,498,YB Dato' Sri,Ramanan Ramakrishnan,1981,male,indian,PH,Timbalan Menteri Pembangunan Usahawan dan Koperasi,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P107.jpg,
15,P108,Selangor,Shah Alam,4829,499,YB Tuan Haji,Azli bin Yusof,1967,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P108.jpg,
15,P109,Selangor,Kapar,4836,500,YB Dr. Hajah,Halimah Ali,1960,female,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P109.jpg,
15,P110,Selangor,Klang,4844,501,YB Tuan,Ganabatirau a/l Veraman,1973,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P110.jpg,
15,P111,Selangor,Kota Raja,4850,502,YB Datuk Seri Haji,Mohamad bin Sabu,1954,male,bumiputera,PH,Menteri Pertanian dan Keterjaminan Makanan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P111.png,
15,P112,Selangor,Kuala Langat,4856,503,YB Dato' Dr.,Ahmad Yunus bin Hairi,1965,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P112.jpg,
15,P113,Selangor,Sepang,4861,504,YB Datuk Hajah,Raj Munni binti Sabu,1972,female,bumiputera,PH,Timbalan Menteri Perumahan Dan Kerajaan Tempatan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/YB Sepang.png,
15,P114,Kuala Lumpur,Kepong,3456,176,YB Tuan,Lim Lip Eng,1972,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P114.jpg,
15,P115,Kuala Lumpur,Batu,4207,375,YB Tuan,Prabakaran a/l M Parameswaran,1996,male,indian,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P115.png,
15,P116,Kuala Lumpur,Wangsa Maju,4876,505,YB Tuan Ir. Ts.,Zahir bin Hassan,1959,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P116.jpg,
15,P117,Kuala Lumpur,Segambut,4212,376,YB Puan,Hannah Yeoh Tseow Suan,1979,female,chinese,PH,Menteri Belia dan Sukan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P117.png,
15,P118,Kuala Lumpur,Setiawangsa,4213,377,YB Tuan,Nik Nazmi bin Nik Ahmad,1982,male,bumiputera,PH,Menteri Sumber Asli dan Kelestarian Alam,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P118.png,
15,P119,Kuala Lumpur,Titiwangsa,4889,506,YB Datuk Seri,Johari bin Abdul Ghani,1964,male,bumiputera,BN,Menteri Perladangan dan Komoditi,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P119.png,
15,P120,Kuala Lumpur,Bukit Bintang,2128,29,YB Tuan,Fong Kui Lun,1946,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P120.png,
15,P121,Kuala Lumpur,Lembah Pantai,4219,379,YB Tuan,Ahmad Fahmi bin Mohamed Fadzil,1981,male,bumiputera,PH,Menteri Komunikasi,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P121.png,
15,P122,Kuala Lumpur,Seputeh,2769,63,YB Puan,Teresa Kok Suh Sim,1964,female,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P122.jpg,
15,P123,Kuala Lumpur,Cheras,1825,18,YB Tuan,Tan Kok Wai,1957,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P123.jpg,
15,P124,Kuala Lumpur,Bandar Tun Razak,4901,507,YB Dato' Seri Dr.,Wan Azizah binti Dr. Wan Ismail,1952,female,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P124.png,
15,P125,Putrajaya,Putrajaya,4907,508,YB Datuk Dr.,Radzi Jidin,1977,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P125.png,
15,P126,Negeri Sembilan,Jelebu,4227,380,YB Datuk Seri,Jalaluddin bin Alias,1963,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P126.jpg,
15,P127,Negeri Sembilan,Jempol,4914,509,YB Dato' Haji,Shamshulkahar bin Mohd Deli,1961,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P127.jpg,
15,P128,Negeri Sembilan,Seremban,3477,185,YB Tuan,Loke Siew Fook,1977,male,chinese,PH,Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P128.png,
15,P129,Negeri Sembilan,Kuala Pilah,4922,510,YB Dato',Adnan bin Abu Hassan,1970,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P129.jpg,
15,P130,Negeri Sembilan,Rasah,4238,383,YB Tuan,Cha Kee Chin,1974,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P130.jpg,
15,P131,Negeri Sembilan,Rembau,4925,511,YB Dato' Seri Utama Haji,Mohamad bin Haji Hasan,1956,male,bumiputera,BN,Menteri Luar Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P131.png,
15,P132,Negeri Sembilan,Port Dickson,4933,512,YAB Dato' Seri,Aminuddin bin Harun,1967,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/PD.png,
15,P133,Negeri Sembilan,Tampin,4934,513,YB Dato',Mohd Isam bin Mohd Isa,1969,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P133.jpg,
15,P134,Melaka,Masjid Tanah,3840,303,YB Datuk Wira,Mas Ermieyati binti Samsudin,1976,female,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P134.png,
15,P135,Melaka,Alor Gajah,4941,514,YB Tuan Haji,Adly bin Zahari,1971,male,bumiputera,PH,Timbalan Menteri Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P135.jpg,
15,P136,Melaka,Tangga Batu,4946,515,YB Tuan Haji,Bakri bin Jamaluddin,1965,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P136.jpg,
15,P137,Melaka,Hang Tuah Jaya,4949,516,YB Tuan,Adam Adli bin Abd Halim,1989,male,bumiputera,PH,Timbalan Menteri Belia dan Sukan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P137.jpg,
15,P138,Melaka,Kota Melaka,4252,387,YB Tuan,Khoo Poay Tiong,1971,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P138.jpg,
15,P139,Melaka,Jasin,4959,517,YB Tuan,Zulkifli bin Ismail,1966,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P139.jpg,
15,P140,Johor,Segamat,4962,518,YB Tuan,Yuneswaran a/l Ramaraj,1986,male,indian,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P140.jpg,
15,P141,Johor,Sekijang,4967,519,YB Dr.,Zaliha binti Mustafa,1964,female,bumiputera,PH,Menteri di Jabatan Perdana Menteri (Wilayah Persekutuan),,https://www.parlimen.gov.my/images/webuser/ahli/2022/P141.jpg,
15,P142,Johor,Labis,3148,85,YB Tuan,Pang Hok Liong,1957,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P142.jpg,
15,P143,Johor,Pagoh,2797,66,YB Tan Sri Dato' Haji,Mahiaddin bin Md Yasin,1947,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P143.png,
15,P144,Johor,Ledang,4261,389,YB Tuan,Syed Ibrahim bin Syed Noh,1964,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P144.jpg,
15,P145,Johor,Bakri,4978,520,YB Tuan,Tan Hong Pin,1981,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P145.jpg,
15,P146,Johor,Muar,4266,391,YB Tuan,Syed Saddiq bin Syed Abdul Rahman,1993,male,bumiputera,MUDA,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P146.png,
15,P147,Johor,Parit Sulong,3501,197,YB Datuk Seri Dr.,Noraini binti Ahmad,1967,female,bumiputera,BN,"Timbalan Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,https://www.parlimen.gov.my/images/webuser/ahli/2022/P147.png,
15,P148,Johor,Ayer Hitam,3502,198,YB Datuk Seri Ir. Dr.,Wee Ka Siong,1968,male,chinese,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P148.png,
15,P149,Johor,Sri Gading,4986,521,YB Tuan Haji,Aminolhuda bin Hassan,1959,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P149.jpg,
15,P150,Johor,Batu Pahat,3859,309,YB Tuan Haji,Onn bin Abu Bakar,1963,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P150.jpg,
15,P151,Johor,Simpang Renggam,4997,522,YB Datuk Seri Utama Ir.,Hasni bin Mohammad,1959,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P151.png,
15,P152,Johor,Kluang,4278,395,YB Puan,Wong Shu Qi,1983,female,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P152.jpg,
15,P153,Johor,Sembrong,3510,203,YB Dato' Seri,Hishammuddin bin Datuk Hussein,1961,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P153.png,
15,P154,Johor,Mersing,5004,523,YB Tuan Haji,Muhammad Islahuddin bin Abas,1988,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P154.jpg,
15,P155,Johor,Tenggara,5007,524,YB Tuan Haji,Manndzri bin Haji Nasib,1980,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P155.jpg,
15,P156,Johor,Kota Tinggi,5011,525,YB Dato' Seri,Mohamed Khaled bin Nordin,1958,male,bumiputera,BN,Menteri Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P156.png,
15,P157,Johor,Pengerang,3518,207,YB Dato' Sri,Azalina binti Othman Said,1964,female,bumiputera,BN,Menteri di Jabatan Perdana Menteri (Undang-undang dan Reformasi Institusi),,https://www.parlimen.gov.my/images/webuser/ahli/2022/P157.png,
15,P158,Johor,Tebrau,5015,526,YB Tuan,Jimmy Puah Wee Tse,1976,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P158.jpg,
15,P159,Johor,Pasir Gudang,1860,20,YB Tuan,Hassan bin Abdul Karim,1951,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P159.jpg,
15,P160,Johor,Johor Bahru,4289,397,YB Tuan Haji,Akmal Nasrullah bin Mohd Nasir,1986,male,bumiputera,PH,Timbalan Menteri Peralihan Tenaga dan Transformasi Air,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P160.jpg,
15,P161,Johor,Pulai,2958,77,Y.B. Tuan,Salahuddin bin Haji Ayub,1962,male,bumiputera,PH,,,,death
15,P161,Johor,Pulai,5026,527,YB Tuan,Suhaizan bin Kaiat,1961,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2023/P161.jpg,
15,P162,Johor,Iskandar Puteri,3357,132,YB Tuan,Liew Chin Tong,1977,male,chinese,PH,"Timbalan Menteri Pelaburan, Perdagangan dan Industri",,https://www.parlimen.gov.my/images/webuser/ahli/2022/P162.jpg,
15,P163,Johor,Kulai,3434,165,YB Puan,Teo Nie Ching,1981,female,chinese,PH,Timbalan Menteri Komunikasi,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P163.png,
15,P164,Johor,Pontian,5032,528,YB Datuk Seri Haji,Ahmad bin Haji Maslan,1966,male,bumiputera,BN,Timbalan Menteri Kerja Raya,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P164.png,
15,P165,Johor,Tanjung Piai,3529,212,YB Dato' Sri Dr.,Wee Jeck Seng,1964,male,chinese,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P165.png,
15,P166,Labuan,Labuan,5038,529,YB Dato' Indera Dr.,Suhaili bin Abdul Rahman,1961,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P166.jpg,
15,P167,Sabah,Kudat,5046,530,YB Dato',Verdon bin Bahanda,1973,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P167.jpg,
15,P168,Sabah,Kota Marudu,5052,531,YB Datuk,Wetrom bin Bahanda,1970,male,bumiputera,KDM,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P168.jpg,
15,P169,Sabah,Kota Belud,3882,315,YB Puan,Isnaraissah Munirah bt Majilis@Fakharudy,1982,female,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P169.png,
15,P170,Sabah,Tuaran,5055,532,YB Datuk Seri Panglima,Madius bin Tangau,1958,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P170.png,
15,P171,Sabah,Sepanggar,5064,533,YB Datuk Ts.,Mustapha Sakmud,1969,male,bumiputera,PH,Timbalan Menteri Pendidikan Tinggi,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P171.jpg,
15,P172,Sabah,Kota Kinabalu,3587,231,YB Datuk,Chan Foong Hin,1979,male,chinese,PH,Timbalan Menteri Perladangan dan Komoditi,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P172.jpg,
15,P173,Sabah,Putatan,5070,534,YB Datuk Ir.,Shahelmey bin Yahya,1973,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P173.jpg,
15,P174,Sabah,Penampang,5073,535,YB Datuk,Ewon Benedick,1983,male,bumiputera,PH,Menteri Pembangunan Usahawan dan Koperasi,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P174.png,
15,P175,Sabah,Papar,5081,536,YB Datuk,Armizan bin Mohd Ali,1976,male,bumiputera,GRS,Menteri Perdagangan Dalam Negeri dan Kos Sara Hidup,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P175.png,
15,P176,Sabah,Kimanis,5082,537,YB Datuk,Mohamad bin Alamin,1972,male,bumiputera,BN,Timbalan Menteri Luar Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P176.png,
15,P177,Sabah,Beaufort,5091,538,YB Datuk Hajah,Siti Aminah binti Aching,1962,female,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P177.jpg,
15,P178,Sabah,Sipitang,5093,539,YB Datuk,Matbali bin Musah,1969,male,bumiputera,GRS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P178.jpg,
15,P179,Sabah,Ranau,5097,540,YB Datuk,Jonathan bin Yasin,1967,male,bumiputera,GRS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P179.png,
15,P180,Sabah,Keningau,5103,541,YB Datuk Seri Panglima Dr.,Jeffrey G. Kitingan,1947,male,bumiputera,GRS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P180.png,
15,P181,Sabah,Tenom,5106,542,YB Tuan,Riduan bin Rubin,1987,male,bumiputera,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P181.jpg,
15,P182,Sabah,Pensiangan,5113,543,YB Datuk,Arthur Joseph Kurup,1982,male,bumiputera,BN,Timbalan Menteri Pertanian dan Keterjaminan Makanan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P182.png,
15,P183,Sabah,Beluran,2857,67,YB Datuk Seri Dr.,Ronald Kiandee,1961,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P183.png,
15,P184,Sabah,Libaran,5122,544,YB Datuk,Suhaimi bin Nasir,1968,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P184.png,
15,P185,Sabah,Batu Sapi,5127,545,YB Tuan,Khairul Firdaus bin Akbar Khan,1983,male,bumiputera,GRS,"Timbalan Menteri Pelancongan, Seni dan Budaya",,https://www.parlimen.gov.my/images/webuser/ahli/2022/P185.png,
15,P186,Sabah,Sandakan,5131,546,YB Puan,Vivian Wong Shir Yee,1989,female,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P186.png,
15,P187,Sabah,Kinabatangan,5135,547,YB Datuk Seri Panglima,Moktar bin Radin,1959,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P187.png,
15,P188,Sabah,Lahad Datu,5137,548,YB Dato',Mohammad Yusof bin Apdal,1960,male,bumiputera,WARISAN,"Timbalan Menteri Sains, Teknologi dan Inovasi",,https://www.parlimen.gov.my/images/webuser/ahli/2022/P188.png,
15,P189,Sabah,Semporna,3585,230,YB Datuk Seri Panglima Haji,Mohd Shafie bin Apdal,1957,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P189.png,
15,P190,Sabah,Tawau,5146,549,YB Tuan,Lo Su Fui,1981,male,chinese,GRS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P190.jpg,
15,P191,Sabah,Kalabakan,5148,550,YB Datuk,Andi Muhammad Suryady bin Bandy,1981,male,bumiputera,BN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P191.jpg,
15,P192,Sarawak,Mas Gading,5153,551,YB Tuan,Mordi anak Bimol,1985,male,bumiputera,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P192.png,
