vol,kod_kawasan,negeri,kawasan,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,remarks,id
9,P186,Sarawak,Selangau,,Joseph Mauh Anak Ikeh,,male,bumiputera,BN - PBDS,,,,,383
9,P157,Sabah,Keningau,Datuk,Joseph Pairin Kitingan,,male,bumiputera,GR - PBS,,,,,384
9,P105,WP Kuala Lumpur,Wangsa Maju,Dato' Dr,Kamal Bin Salleh,,male,bumiputera,BN - UMNO,,,,,402
9,P003,Perlis,Arau,Tuan,Kamarudin Bin Ahmad,,male,bumiputera,BN - UMNO,,,,death,405
9,P049,Pulau Pinang,Jelutong,Tuan,R. Karpal Singh,,male,indian,GR - DAP,,,,,723
9,P119,Negeri Sembilan,Telok Kemang,Dr,L.Krishnan,,male,indian,BN - MIC,,,,,429
9,P161,Sabah,Sandakan,Tuan,Lau Ngan Siew,,male,chinese,BN - LDP,,,,,434
9,P099,Selangor,Kapar,Dr.,G. Leelavathi,,female,indian,BN - MIC,,,,,265
9,P110,WP Kuala Lumpur,Seputeh,Tuan,Liew Ah Kim,,male,chinese,GR - DAP,,,,,454
9,P123,Melaka,Kota Melaka,Tuan,Lim Guan Eng,,male,chinese,GR - DAP,,,,,461
9,P048,Pulau Pinang,Tanjong,Tuan,Lim Kit Siang,,male,chinese,GR - DAP,,,,,469
9,P094,Selangor,Petaling Jaya Utara,Tuan,Vincent Lim Kuo Phau,,male,chinese,BN - MCA,,,,,911
9,P017,Kedah,Padang Serai,Tuan,Lim Lay Hoon,,male,chinese,BN - MCA,,,,,470
9,P138,Johor,Senai,Tuan,Lim Si Cheng,,male,chinese,BN - MCA,,,,,474
9,P095,Selangor,Petaling Jaya Selatan,Tuan,Lim Siang Chai,,male,chinese,BN - MCA,,,,,475
9,P086,Selangor,Sabak Bernam,Tuan Haji,Mahbud Bin Haji Hashim,,male,bumiputera,BN - UMNO,,,,,501
9,P135,Johor,Batu Pahat,Tuan,Mansor Bin Masikon,,male,bumiputera,BN - UMNO,,,,,510
9,P147,Sabah,Bandau,Dr,Maximus Johnity Ongkili,,male,bumiputera,GR - PBS,,,,,519
9,P002,Perlis,Kangar,Tuan,Md. Isa Bin Sabu,,male,bumiputera,BN - UMNO,,,,,521
9,P192,Sarawak,Bukit Mas,Tuan,Michael Lisa Kaya,,male,bumiputera,BN - PBB,,,,,526
9,P024,Kelantan,Kubang Kerian,Tuan Haji,Mohamad Bin Sabu,,male,bumiputera,APU - PAS,,,,,529
9,P028,Kelantan,Pasir Puteh,Tuan Haji,Mohamed Bin Haji Abdullah,,male,bumiputera,APU - S46,,,,,541
9,P141,Johor,Johor Baru,Tuan,Mohamed Khaled Bin Nordin,,male,bumiputera,BN - UMNO,,,,,556
9,P020,Kelantan,Pengkalan Chepa,Tuan Haji,Nik Mohd. Amar Bin Haji Nik Abdullah,,male,bumiputera,APU - PAS,,,,,676
9,P053,Perak,Larut,Dato' Haji,Mohd. Zihin Bin Haji Mohd. Hassan,,male,bumiputera,BN - UMNO,,,,,627
9,P039,Terengganu,Dungun,Tuan,Mokhtaruddin Bin Wan Yusof,,male,bumiputera,BN - UMNO,,,,,633
9,P038,Terengganu,Hulu Terengganu,Tuan Haji,Mustafa Bin Muda,,male,bumiputera,BN - UMNO,,,,,647
9,P087,Selangor,Tanjong Karang,Tuan,Noh Bin Omar,,male,bumiputera,BN - UMNO,,,,,677
9,P051,Pulau Pinang,Balik Pulau,Dr.,Nungsari Bin Ahmad Radhi,,male,bumiputera,BN - UMNO,,,,,681
9,P154,Sabah,Beaufort,Datuk,Nurnikman Bin Abdullah,,male,bumiputera,BN - UMNO,,,,,683
11,P068,Perak,Beruas,Dato' Seri Dr.,Lim Keng Yaik,,male,chinese,BN - Gerakan,,,,,466
9,P011,Kedah,Pendang,Tuan,Othman Bin Abdul,,male,bumiputera,BN - UMNO,,,,,697
9,P166,Sarawak,Mas Gading,Dr.,Patau Rubis,,male,bumiputera,BN - SNAP,,,,,705
9,P043,Pulau Pinang,Bagan,Tuan,P. Patto,,male,indian,GR - DAP,,,,death,701
9,P152,Sabah,Penampang,Tuan,Paul Noutin,,male,bumiputera,GR - PBS,,,,,708
9,P150,Sabah,Gaya,Tuan,Philip Yong Chew Lip,,male,chinese,BN - SAPP,,,,,718
9,P055,Perak,Bagan Serai,Dato' Haji,Qamaruz Zaman Bin Haji Ismail,,male,bumiputera,BN - UMNO,,,,,720
9,P158,Sabah,Tenom,Tuan,Raden Malleh,,male,bumiputera,GR - PBS,,,,,726
9,P040,Terengganu,Kemaman,Dr,Ramli Bin Taib,,male,bumiputera,BN - UMNO,,,,,745
9,P172,Sarawak,Serian,Tuan,Richard Riot Anak Jaem,,male,bumiputera,BN - SUPP,,,,,754
9,P184,Sarawak,Sibu,Tuan,Robert Lau Hoi Chew,,male,chinese,BN - SUPP,,,,,756
9,P167,Sarawak,Santubong,Puan,Rohani Binti Abd. Karim,,female,bumiputera,BN - PBB,,,,,758
9,P131,Johor,Parit Sulung,Tuan,Ruhanie Bin Haji Ahmad,,male,bumiputera,BN - UMNO,,,,,763
9,P098,Selangor,Shah Alam,Tuan,Salamon Bin Selamat,,male,bumiputera,BN - UMNO,,,,,781
9,P148,Sabah,Kota Belud,Datuk,Salleh Bin Tun Said,,male,bumiputera,BN - UMNO,,,,,782
9,P023,Kelantan,Rantau Panjang,Dr,Sanusi Bin Daeng Mariok,,male,bumiputera,APU - PAS,,,,,787
9,P102,Selangor,Sepang,Puan,Seripah Noli Binti Syed Hussin,,female,bumiputera,BN - UMNO,,,,,797
9,P181,Sarawak,Julau,Datuk,S'ng Chee Hua,,male,chinese,BN - SUPP,,,,,774
9,P169,Sarawak,Bandar Kuching,Datuk,Song Swee Guan,,male,chinese,BN - SUPP,,,,,824
9,P173,Sarawak,Batang Sadong,Puan,Sukinam Domo,,female,bumiputera,BN - PBB,,,,,831
9,P029,Kelantan,Machang,Dato' Haji,Sukri Bin Haji Mohamed,,male,bumiputera,APU - S46,,,,,832
9,P045,Pulau Pinang,Bukit Mertajam,Dr,Tan Chong Keng,,male,chinese,BN - MCA,,,,,862
11,P048,Pulau Pinang,Bukit Bendera,Datuk Seri,Chia Kwang Chye,,male,chinese,BN - Gerakan,,,,,205
9,P111,WP Kuala Lumpur,Cheras,Tuan,Tan Kok Wai,,male,chinese,GR - DAP,,,,,866
9,P103,WP Kuala Lumpur,Kepong,Dr,Tan Seng Giaw,,male,chinese,GR - DAP,,,,,870
9,P100,Selangor,Kelang,Dr,Tan Yee Kew,,female,chinese,BN - MCA,,,,,876
9,P032,Kelantan,Gua Musang,Tuan Tengku Tan Sri,Razaleigh Hamzah,,male,bumiputera,APU - S46,,,,,748
9,P183,Sarawak,Lanang,Tuan,Tiong Thai King,,male,chinese,BN - SUPP,,,,,897
9,P143,Johor,Gelang Patah,Tuan,Tue Si @ Chang See Tan,,male,chinese,BN - MCA,,,,,901
9,P008,Kedah,Pokok Sena,Tuan,Wan Hanafiah Bin Wan Mat Saman,,male,bumiputera,BN - UMNO,,,,,922
9,P174,Sarawak,Batang Lupar,Tuan,Wan Junaidi Bin Tuanku Jaafar,,male,bumiputera,BN - PBB,,,,,926
9,P019,Kelantan,Tumpat,Tuan Haji,Wan Mohd. Jamil Bin Wan Mahmood,,male,bumiputera,APU - PAS,,,,,927
9,P108,WP Kuala Lumpur,Bukit Bintang,Tuan,Wee Choo Keong,,male,chinese,GR - DAP,,,,removed,937
9,P050,Pulau Pinang,Bayan Baru,Tuan,Wong Kam Hoong,,male,chinese,BN - MCA,,,,,943
9,P096,Selangor,Serdang,Dato',Yap Pian Hon,,male,chinese,BN - MCA,,,,,955
9,P071,Perak,Lumut,Dr.,Yap Yit Thong,,male,chinese,BN - MCA,,,,,956
9,P151,Sabah,Tanjong Aru,Dr.,Yee Moh Chai,,male,chinese,GR - PBS,,,,,957
9,P063,Perak,Batu Gajah,Dr.,Yeong Chee Wah,,male,chinese,BN - MCA,,,,,962
9,P149,Sabah,Tuaran,Tuan,Yunof Edward Maringking,,male,bumiputera,GR - PBS,,,,,971
9,P113,Negeri Sembilan,Jelebu,Tuan,Yunus Bin Rahmat,,male,bumiputera,BN - UMNO,,,,,972
9,P155,Sabah,Sipitang,Dr. Haji,Yusof Bin Haji Yacob,,male,bumiputera,BN - UMNO,,,,,974
9,P129,Johor,Mersing,Tuan,Zainal Abidin Bin Osman,,male,bumiputera,BN - UMNO,,,,,982
9,P022,Kelantan,Pasir Mas,Tuan,Zainuddin Bin Mohamad Nor,,male,bumiputera,APU - S46,,,,,985
9,P010,Kedah,Kuala Kedah,Dato' Haji,Zakaria Bin Mohd Said,,male,bumiputera,BN - UMNO,,,,,990
9,P108,WP Kuala Lumpur,Bukit Bintang,Dr.,Lee Chong Meng,,male,chinese,GR - DAP,,,,,439
9,P032,Kelantan,Gua Musang(mulai 4 September 1995),Tengku,Razaleigh Hamzah,,male,bumiputera,APU - S46,,,,,748
9,P043,Pulau Pinang,Bagan,Tuan,Lim Hock Seng,,male,chinese,GR - DAP,,,,,462
9,P075,Pahang,Lipis,Tuan,Amihamzah bin Ahmad,,male,bumiputera,BN - UMNO,,,,,134
11,P076,Perak,Teluk Intan,Dato',Mah Siew Keong.,,male,chinese,BN - Gerakan,,,,,498
9,P089,Selangor,Kuala Selangor,Dato',Jamaluddin bin Adnan,,male,bumiputera,BN - UMNO,,,,,361
10,,,,Tun Dato' Seri (Dr),Mohamed Zahir Bin Haji Ismail,,male,bumiputera,,,Yang Dipertua Dewan Rakyat,,,576
10,P006,Kedah,Kubang Pasu,Y.A.B. Dato Seri Dr.,Mahathir Bin Mohamad,,male,bumiputera,BN - UMNO,Perdana Menteri,,,,500
10,P041,Pulau Pinang,Kepala Batas,Y.A.B Dato' Seri,Abdullah Bin Haji Ahmad Badawi,,male,bumiputera,BN - UMNO,Timbalan Perdana Menteri,,,,75
10,P128,Johor,Labis,Dato' Seri Dr.,Ling Liong Sik,,male,chinese,BN - MCA,,,,,479
10,P059,Perak,Sungai Siput,Dato' Seri,S.Samy Vellu,,male,indian,BN - MIC,,,,,768
11,P115,WP Kuala Lumpur,Batu,Tuan,Ng Lip Yong,,male,chinese,BN - Gerakan,,,,,664
10,P014,Kedah,Merbok,Tun Dato',Daim Zainuddin,,male,bumiputera,BN - UMNO,,,,,230
10,P183,Sarawak,Kanowit,Datuk Amar,Leo Moggie anak Irok,,male,bumiputera,BN - PRS,,,,,449
10,P064,Perak,Kuala Kangsar,Dato' Seri,Rafidah Aziz,,female,bumiputera,BN - UMNO,,,,,728
10,P080,Pahang,Pekan,Dato' Sri Haji,Mohd Najib Bin Tun Haji Abdul Razak,,male,bumiputera,BN - UMNO,,,,,587
10,P181,Sarawak,Sarikei,Datuk,Law Hieng Ding,,male,chinese,BN - SUPP,,,,,436
10,P139,Johor,Kota Tinggi,Datuk Seri Panglima,Syed Hamid Bin Syed Jaafar Albar,,male,bumiputera,BN - UMNO,,,,,843
10,P127,Johor,Pagoh,Tan Sri Dato' Haji,Muhyddin Bin Haji Mohd. Yassin,,male,bumiputera,BN - UMNO,,,,,642
10,P132,Johor,Bakri,Datuk,Chua Jui Meng,,male,chinese,BN - MCA,,,,,223
10,P079,Pahang,Paya Besar,Dato' Dr,Siti Zaharah Binti Sulaiman,,female,bumiputera,BN - UMNO,,,,,819
10,P078,Pahang,Kuantan,Tan Sri Dato' Seri,Mohd Khalil Bin Yaakob,,male,bumiputera,BN - UMNO,,,,,586
10,P018,Kedah,Kulim,Datuk,Abdul Kadir Bin Haji Sheikh Fadzir,,male,bumiputera,BN - UMNO,,,,,34
10,P121,Melaka,Selandar,Datuk Dr,Fong Chan Onn,,male,chinese,BN - MCA,,,,,257
10,P144,Johor,Pontian,Dato',Ong Ka Ting,,male,chinese,BN - MCA,,,,,686
10,P058,Perak,Chenderoh,Dato Haji,Mohamed Nazri Bin Tan Sri Abd. Aziz,,male,bumiputera,BN - UMNO,,,,,560
10,P001,Perlis,Padang Besar,Dato' Haji,Azmi Bin Khalid,,male,bumiputera,BN - UMNO,,,,,159
10,P136,Johor,Tenggara,Dato',Hishamuddin Bin Tun Hussein,,male,bumiputera,BN - UMNO,,,,,319
10,P156,Sabah,Kinabalu,Tan Sri,Bernard Giluk Dompok,,male,bumiputera,BN - UPKO,,,,,170
10,P113,Negeri Sembilan,Jelebu,Dato' Dr.,Rais Bin Yatim,,male,bumiputera,BN - UMNO,,,,,735
10,P180,Sarawak,Kuala Rajang,Datuk,Mohd. Effendi Bin Norwawi,,male,bumiputera,BN - PBB,,,,,602
10,,,,Senator Tan Sri Datuk,Kasitah Bin Gaddam,,male,bumiputera,,,,,,413
10,,,,Senator Tan Sri Dato' Seri,Musa Bin Mohamed,,male,bumiputera,,,,,,645
10,P054,Perak,Parit Buntar,Senator Brig. Jen (B) Datuk Seri,Abdul Hamid Bin Haji Zainal Abidin,,male,bumiputera,BA - PAS,,,,,28
10,,,,Senator Datuk Tengku,Adnan Bin Tengku Mansor,,male,bumiputera,,,,,,96
10,P081,Pahang,Maran,Dato' Haji,Muhamad bin Abdullah,,male,bumiputera,BN - UMNO,,Timbalan Yang Dipertua Dewan Rakyat,,,636
10,P138,Johor,Senai,Datuk,Lim Si Cheng,,male,chinese,BN - MCA,,Timbalan Yang Dipertua Dewan Rakyat,,,474
10,P114,Negeri Sembilan,Jempol,Dato' Haji,Mohd. Khalid Bin Mohd. Yunus,,male,bumiputera,BN - UMNO,,,,,607
10,P186,Sarawak,Mukah,Datuk Dr.,Leo Michael Toyad,,male,bumiputera,BN - PBB,,,,,448
10,P107,WP Kuala Lumpur,Titiwangsa,Dato' Drs.,Suleiman bin Mohamed,,male,bumiputera,BN - UMNO,,,,,238
10,P191,Sarawak,Miri,Datuk,Peter Chin Fah Kui,,male,chinese,BN - SUPP,,,,,712
11,P050,Pulau Pinang,Jelutong,Dato',Lee Kah Choon,,male,chinese,BN - Gerakan,,,,,440
10,P090,Selangor,Selayang,Dato',Chan Kong Choy,,male,chinese,BN - MCA,,,,,186
10,P125,Johor,Segamat,Dato',S. Subramaniam,,male,indian,BN - MIC,,,,,770
10,P164,Sabah,Semporna,Datuk,Mohd Shafie Bin Haji Apdal,,male,bumiputera,BN - UMNO,,,,,589
10,P178,Sarawak,Betong,Datuk,Douglas Unggah Embas,,male,bumiputera,BN - PBB,,,,,237
10,P101,Selangor,Kuala Langat,Dato' Dr Haji,Shafie Bin Haji Mohd. Salleh,,male,bumiputera,BN - UMNO,,,,,802
10,P009,Kedah,Alor Setar,Dato',Chor Chee Heung,,male,chinese,BN - MCA,,,,,219
10,P112,WP Kuala Lumpur,Bandar Tun Razak,Datuk,Tan Chai Ho,,male,chinese,BN - MCA,,,,,859
10,P109,WP Kuala Lumpur,Lembah Pantai,Dato' Hajah,Shahrizat Binti Abdul Jalil,,female,bumiputera,BN - UMNO,,,,,806
10,P088,Selangor,Hulu Selangor,Dato',G. Palanivel,,male,indian,BN - MIC,,,,,266
10,P092,Selangor,Ampang Jaya,Datuk Ir.,Ong Tee Keat,,male,chinese,BN - MCA,,,,,689
10,P070,Perak,Pasir Salak,Tan Sri,Ramli Bin Ngah Talib,,male,bumiputera,BN - UMNO,,,,,743
10,P086,Selangor,Sabak Bernam,Datuk Haji,Zainal Bin Dahalan,,male,bumiputera,BN - UMNO,,,,,984
10,P055,Perak,Bagan Serai,Dato',Zainal Abidin Bin Zin,,male,bumiputera,BN - UMNO,,,,,983
10,P077,Pahang,Jerantut,Tengku Dato' Seri,Azlan Ibni Sultan Abu Bakar,,male,bumiputera,BN - UMNO,,,,,158
10,P141,Johor,Johor Baru,Tuan,Mohamed Khaled Bin Haji Nordin,,male,bumiputera,BN - UMNO,,,,,556
10,P154,Sabah,Beaufort,Datuk,Anifah Aman @ Haniff Amman,,male,bumiputera,BN - UMNO,,,,,139
11,P151,Johor,Simpang Renggam,Dato' Seri,Kerk Choo Ting,,male,chinese,BN - Gerakan,,,,,414
10,P166,Sarawak,Mas Gading,Dr.,Tiki anak Lafe,,male,bumiputera,BN - SPDP,,,,,877
10,P076,Pahang,Raub,Dato' Dr.,Ng Yen Yen,,female,chinese,BN - MCA,,,,,665
10,P129,Johor,Mersing,Dr.,Abdul Latiff Bin Ahmad,,male,bumiputera,BN - UMNO,,,,,39
10,P117,Negeri Sembilan,Seremban,Dato',Hon Choon Kim,,male,chinese,BN - MCA,,,,,322
10,P004,Kedah,Langkawi,Dato',Abu Bakar Bin Taib,,male,bumiputera,BN - UMNO,,,,,85
10,P124,Melaka,Jasin,Datuk Seri,Abu Zahar Bin Haji Isnin,,male,bumiputera,BN - UMNO,,,,,92
10,P052,Perak,Gerik,Puan,Kamsiyah Binti Yeop,,female,bumiputera,BN - UMNO,,,,,408
10,P087,Selangor,Tanjong Karang,Tuan Haji,Noh Bin Haji Omar,,male,bumiputera,BN - UMNO,,,,,677
10,P095,Selangor,Petaling Jaya Selatan,Tuan Ir.,Donald Lim Siang Chai,,male,chinese,BN - MCA,,,,,235
10,P170,Sarawak,Stampin,Tuan,Yong Khoon Seng,,male,chinese,BN - SUPP,,,,,967
10,P126,Johor,Ledang,Tuan,Hashim Bin Ismail,,male,bumiputera,BN - UMNO,,,,,302
11,P117,WP Kuala Lumpur,Segambut,Dato' Dr.,Tan Kee Kwong,,male,chinese,BN - Gerakan,,,,,864
10,P050,Pulau Pinang,Bayan Baru,Tuan,Wong Kam Hoong,,male,chinese,BN - MCA,,,,,943
10,P119,Negeri Sembilan,Telok Kemang,Tuan,S. Anpalagan A/L Sami Reddy,,male,indian,BN - MIC,,,,death,764
10,P133,Johor,Muar,Dr.,Robia Binti Dato' Kosai,,female,bumiputera,BN - UMNO,,,,,757
10,P069,Perak,Tapah,Tuan,P. Veerasingam A/L Suppiah,,male,indian,BN - MIC,,,,,702
10,P158,Sabah,Tenom,Tuan,Rizalman @ Sumen Bin Abdullah,,male,bumiputera,BN - UMNO,,,,,755
10,P167,Sarawak,Santubong,Puan Hajah,Rohani Binti Haji Abd. Karim,,female,bumiputera,BN - PBB,,,,,758
10,P015,Kedah,Sungai Petani,Dato',Mahadzir Bin Mohd. Khir,,male,bumiputera,BN - UMNO,,,,,499
10,P122,Melaka,Batu Berendam,Tun,Abdul Ghafar Bin Baba,,male,bumiputera,BN - UMNO,,,,,18
10,P037,Terengganu,Marang,Tuan Haji,Abdul Hadi Bin Haji Awang,,male,bumiputera,BA - PAS,,,,,25
10,P137,Johor,Sungai Benut,Tuan Haji,Abdul Hamid Bin Abdul Rahman,,male,bumiputera,BN - UMNO,,,,,26
10,P002,Perlis,Kangar,Tan Sri Dr.,Abdul Hamid Bin Pawanteh,,male,bumiputera,BN - UMNO,,,,,29
10,P142,Johor,Pulai,Datuk,Abdul Kadir Bin Annuar,,male,bumiputera,BN - UMNO,,,,,33
10,P129,Johor,Mersing,Dr.,Abdul Latiff Bin Ahmad,,male,bumiputera,BN - UMNO,,,,,39
10,P040,Terengganu,Kemaman,Tuan,Abdul Rahman Bin Yusof,,male,bumiputera,BA - KeADILan,,,,,56
10,P171,Sarawak,Kota Samarahan,Tan Sri Datuk Patinggi Haji,Abdul Taib Mahmud,,male,bumiputera,BN - PBB,,,,,69
10,P056,Perak,Bukit Gantang,Dato' Dr.,Abdullah Fadzil Bin Che Wan,,male,bumiputera,BN - UMNO,,,,,80
10,P005,Kedah,Jerlun,Dr.,Abu Bakar Bin Othman,,male,bumiputera,BA - PAS,,,,,84
10,P120,Melaka,Alor Gajah,Datuk Wira,Abu Seman Bin Haji Yusof,,male,bumiputera,BN - UMNO,,,,,90
10,P060,Perak,Tambun,Tuan Haji,Ahmad Husni Bin Mohd. Hanadzlah,,male,bumiputera,BN - UMNO,,,,,109
10,P072,Perak,Bagan Datoh,Datuk,Ahmad Zahid Bin Hamidi,,male,bumiputera,BN - UMNO,,,,,117
10,P188,Sarawak,Kapit,Tuan,Alexander Nanta Linggi,,male,bumiputera,BN - PBB,,,,,126
10,P028,Kelantan,Pasir Puteh,Tuan,Alwi Bin Jusoh,,male,bumiputera,BA - PAS,,,,,132
10,P075,Pahang,Lipis,Tuan Haji,Amihamzah Bin Ahmad,,male,bumiputera,BN - UMNO,,,,,134
10,P146,Sabah,Marudu,Datu,Amirkahar Bin Tun Datu Haji Mustapha,,male,bumiputera,BN - UMNO,,,,,135
10,P093,Selangor,Hulu Langat,Tuan Haji,Badrul Hisham Bin Abdul Aziz,,male,bumiputera,BN - UMNO,,,,,161
10,P143,Johor,Gelang Patah,Tuan,Chang See Ten,,male,chinese,BN - MCA,,,,,192
10,P034,Terengganu,Setiu,Tuan Haji,Che Ghani Bin Ambak,,male,bumiputera,BA - PAS,,,,,194
10,P094,Selangor,Petaling Jaya,Puan,Chew Mei Fun,,female,chinese,BN - MCA,,,,,203
10,P045,Pulau Pinang,Bukit Mertajam,Puan,Chong Eng,,female,chinese,BA - DAP,,,,,216
10,P048,Pulau Pinang,Tanjong,Tuan,Chow Kon Yeow,,male,chinese,BA - DAP,,,,,220
10,P011,Kedah,Pendang,Datuk,Fadzil Bin Md. Noor,,male,bumiputera,BA - PAS,,,,death,250
10,P108,WP Kuala Lumpur,Bukit Bintang,Tuan,Fong Kui Lun,,male,chinese,BA - DAP,,,,,258
10,P063,Perak,Batu Gajah,Puan,Fong Po Kuan,,female,chinese,BA - DAP,,,,,259
10,P082,Pahang,Mentakab,Tuan,Fu Ah Kiow,,male,chinese,BN - MCA,,,,,263
10,P046,Pulau Pinang,Nibong Tebal,Tuan,Goh Kheng Huat,,male,chinese,BA - DAP,,,,,279
10,P118,Negeri Sembilan,Rasah,Datuk,Goh Siow Huat,,male,chinese,BN - MCA,,,,,280
10,P054,Perak,Parit Buntar,Dato' Dr.,Hasan Bin Ali,,male,bumiputera,BA - PAS,,,,,297
10,P033,Terengganu,Besut,Tuan,Hassan Bin Mohamed,,male,bumiputera,BA - PAS,,,,,311
10,P193,Sarawak,Bukit Mas,Tuan,Henry Sum Agong,,male,bumiputera,BN - PBB,,,,,313
10,P068,Perak,Kampar,Dato',Hew See Tong,,male,chinese,BN - MCA,,,,,315
10,P062,Perak,Ipoh Barat,Tuan,Ho Cheong Sing,,male,chinese,BN - MCA,,,,,320
10,P130,Johor,Kluang,Tuan,Hoo Seong Chang,,male,chinese,BN - MCA,,,,,323
10,P024,Kelantan,Kubang Kerian,Tuan Haji,Husam Bin Haji Musa,,male,bumiputera,BA - PAS,,,,,328
10,P022,Kelantan,Pasir Mas,Tuan Haji,Ismail Bin Noh,,male,bumiputera,BA - PAS,,,,,355
10,P192,Sarawak,Baram,Tuan,Jacob Dungau Sagan,,male,bumiputera,BN - SPDP,,,,,360
10,P089,Selangor,Kuala Selangor,Tuan,Sayuti bin Mohamed Said,,male,bumiputera,BN - UMNO,,,,,791
10,P085,Pahang,Rompin,Dato' Dr Haji,Jamaluddin Bin Dato' Mohd. Jarjis,,male,bumiputera,BN - UMNO,,,,,362
10,P172,Sarawak,Mambong,Dr.,James Dawos Mamit,,male,bumiputera,BN - PBB,,,,,364
10,P177,Sarawak,Lubok Antu,Tuan,Jawah anak Gerang,,male,bumiputera,BN - PRS,,,,,371
10,P176,Sarawak,Sri Aman,Tuan,Jimmy Donald,,male,chinese,BN - PRS,,,,,376
10,P187,Sarawak,Selangau,Tuan,Joseph Mauh anak Ikeh,,male,bumiputera,BN - PRS,,,,,383
10,P157,Sabah,Keningau,Datuk Seri Panglima,Joseph Pairin Kitingan,,male,bumiputera,PBS,,,,,384
10,P182,Sarawak,Julau,Tuan,Joseph Salang anak Gandum,,male,bumiputera,BN - PRS,,,,,385
10,P160,Sabah,Libaran,Tuan,Juslie Bin Ajirol,,male,bumiputera,BN - UMNO,,,,,391
10,P019,Kelantan,Tumpat,Dato' Haji,Kamarudin Bin Jaaffar,,male,bumiputera,BA - PAS,,,,,406
10,P097,Selangor,Subang,Tan Sri Dato' Dr,K.S Nijhar,,male,indian,BN - MIC,,,,,397
10,P123,Melaka,Kota Melaka,Tuan,Kerk Kim Hock,,male,chinese,BA - DAP,,,,,415
10,P099,Selangor,Kapar,Puan,Komala Devi A/P M. Perumal,,female,indian,BN - MIC,,,,,425
10,P071,Perak,Lumut,Tuan,Kong Cho Ha,,male,chinese,BN - MCA,,,,,426
10,P161,Sabah,Sandakan,Datuk,Lau Ngan Siew,,male,chinese,BN - LDP,,,,,434
11,P046,Pulau Pinang,Batu Kawan,Tuan,Huan Cheng Guan,,male,chinese,BN - Gerakan,,,,,327
10,P017,Kedah,Padang Serai,Puan,Lim Bee Kau,,female,chinese,BN - MCA,,,,,458
10,P043,Pulau Pinang,Bagan,Tuan,Lim Hock Seng,,male,chinese,BA - DAP,,,,,462
10,P095,Selangor,Petaling Jaya Selatan,Ir.,Lim Siang Chai,,male,chinese,BN - MCA,,,,,475
10,P083,Pahang,Bentong,Tuan,Liow Tiong Lai,,male,chinese,BN - MCA,,,,,481
10,P074,Perak,Tanjong Malim,Dato',Loke Yuen Yow,,male,chinese,BN - MCA,,,,,486
10,P035,Terengganu,Kuala Nerus,Tuan,M. Shukrimum Bin Shamsudin,,male,bumiputera,BA - PAS,,,,,492
10,P149,Sabah,Tuaran,Tuan,Madius Bin Tangau,,male,bumiputera,BN - UPKO,,,,,496
11,P059,Perak,Bukit Gantang,Dato',Tan Lian Hoe,,female,chinese,BN - Gerakan,,,,,868
10,P008,Kedah,Pokok Sena,Tuan,Mahfuz Bin Omar,,male,bumiputera,BA - PAS,,,,,502
10,P003,Perlis,Arau,Puan Hajah,Mastika Junaidah Binti Husin,,female,bumiputera,BN - UMNO,,,,,515
10,P066,Perak,Parit,Tuan Haji,Mat Basir Bin Rahmat,,male,bumiputera,BA - PAS,,,,,516
10,P147,Sabah,Bandau,Dr.,Maximus Johnity Ongkili,,male,bumiputera,PBS,,,,,519
10,P134,Johor,Sri Gading,Datuk,Mohamad bin Haji Aziz,,male,bumiputera,BN - UMNO,,,,,528
10,P010,Kedah,Kuala Kedah,Tuan,Mohamad Bin Sabu,,male,bumiputera,BA - PAS,,,,,529
10,P031,Kelantan,Kuala Krai,Tuan,Mohamed Nasir Bin Che Daud,,male,bumiputera,BA - PAS,,,,,559
10,P140,Johor,Tebrau,Datuk,Mohd. Ali Bin Hassan,,male,bumiputera,BN - UMNO,,,,,594
10,P030,Kelantan,Jeli,Tuan,Mohd. Apandi Bin Haji Mohamad,,male,bumiputera,BA - PAS,,,,,597
10,P148,Sabah,Kota Belud,Datuk Seri Panglima,Mohd. Salleh Bin Tun Md. Said Keruak,,male,bumiputera,BN - UMNO,,,,,614
10,P084,Pahang,Temerloh,Datuk,Mohd. Sarit Bin Haji Yusoh,,male,bumiputera,BN - UMNO,,,,,615
10,P029,Kelantan,Machang,Tuan,Mohd Yusoff @ Yusoff Bin Mohd. Nor,,male,bumiputera,BA - PAS,,,,,590
10,P051,Pulau Pinang,Balik Pulau,Datuk,Mohd Zain Bin Omar,,male,bumiputera,BN - UMNO,,,,,592
10,P098,Selangor,Shah Alam,Tuan,Mohd. Zin Bin Mohamed,,male,bumiputera,BN - UMNO,,,,,628
10,P162,Sabah,Kinabatangan,Tuan,Moktar Bin Radin,,male,bumiputera,BN - UMNO,,,,,634
10,P026,Kelantan,Peringat,Tuan,Muhammad Bin Mustafa,,male,bumiputera,BA - KeADILan,,,,,638
10,P038,Terengganu,Hulu Terengganu,Tuan,Muhyidin Bin Haji Abdul Rashid,,male,bumiputera,BA - PAS,,,,,643
10,P039,Terengganu,Dungun,Tuan,Mustafa Bin Ali,,male,bumiputera,BA - PAS,,,,,646
10,P116,Negeri Sembilan,Kuala Pilah,Datuk,Napsiah Binti Omar,,female,bumiputera,BN - UMNO,,,,,651
